filename,category,TRIG_SIG,class
TGF_bn110310755,test,8.7,TGF
TGF_bn141001026,other,0.0,TGF
TGF_bn120117499,train,5.2,TGF
GRB_bn231001015,test,4.7,GRB
GRB_bn130523095,test,4.9,GRB
GRB_bn231118720,other,0.0,GRB
SFLARE_bn150106490,train,5.7,SFLARE
SFLARE_bn240219532,train,6.3,SFLARE
GRB_bn220730659,train,16.8,GRB
TGF_bn180526910,test,5.8,TGF
GRB_bn220903511,other,0.0,GRB
SGR_bn210922070,test,9.1,SGR
GRB_bn150222832,other,0.0,GRB
SFLARE_bn120510213,test,5.8,SFLARE
GRB_bn200319323,train,4.7,GRB
GRB_bn160829334,other,0.0,GRB
GRB_bn200420106,test,5.1,GRB
SFLARE_bn220924011,train,4.6,SFLARE
GRB_bn100924165,test,4.5,GRB
GRB_bn210123305,train,4.8,GRB
GRB_bn190323179,other,0.0,GRB
SGR_bn210710851,train,10.1,SGR
GRB_bn180703949,other,0.0,GRB
SGR_bn210918444,train,6.4,SGR
SGR_bn111112325,train,18.1,SGR
GRB_bn081110601,train,5.7,GRB
TGF_bn230508390,train,5.7,TGF
TGF_bn100705663,train,5.9,TGF
SFLARE_bn140211143,train,5.5,SFLARE
TGF_bn170207403,train,5.0,TGF
TGF_bn140719955,train,6.8,TGF
GRB_bn101225377,train,4.6,GRB
GRB_bn220407167,test,4.9,GRB
GRB_bn120711115,train,4.9,GRB
SGR_bn160626724,train,10.0,SGR
GRB_bn100620119,train,5.1,GRB
TGF_bn130301689,test,5.2,TGF
GRB_bn120811014,other,0.0,GRB
GRB_bn090922605,train,5.4,GRB
TGF_bn150101904,train,7.6,TGF
SFLARE_bn120707256,train,6.8,SFLARE
SFLARE_bn220712404,train,5.8,SFLARE
TGF_bn100513287,train,8.4,TGF
TGF_bn210515505,train,6.9,TGF
GRB_bn150222450,test,4.9,GRB
TGF_bn200903230,train,5.4,TGF
GRB_bn170127067,other,0.0,GRB
SGR_bn191104527,train,29.3,SGR
SFLARE_bn211113361,train,5.5,SFLARE
SGR_bn110729737,train,8.9,SGR
SFLARE_bn240224871,test,6.9,SFLARE
SGR_bn221005910,train,11.9,SGR
TGF_bn220321777,train,5.0,TGF
GRB_bn180506902,train,5.0,GRB
TGF_bn100713481,other,0.0,TGF
SFLARE_bn231001141,train,7.4,SFLARE
SFLARE_bn231128809,train,6.1,SFLARE
TGF_bn100620481,other,0.0,TGF
GRB_bn230704821,other,0.0,GRB
TGF_bn101217050,test,5.6,TGF
SFLARE_bn231125701,other,0.0,SFLARE
GRB_bn090412061,other,0.0,GRB
GRB_bn110209165,other,0.0,GRB
GRB_bn110526715,train,5.7,GRB
TGF_bn151002956,train,6.6,TGF
GRB_bn110522296,train,5.3,GRB
SFLARE_bn230911615,other,0.0,SFLARE
GRB_bn180528465,test,4.8,GRB
GRB_bn230911686,other,0.0,GRB
GRB_bn101025146,other,0.0,GRB
SGR_bn221014238,train,5.5,SGR
SFLARE_bn230415223,train,6.6,SFLARE
GRB_bn110702187,other,0.0,GRB
SGR_bn221018682,train,7.1,SGR
TGF_bn180607061,test,5.1,TGF
SGR_bn130617411,train,5.1,SGR
GRB_bn200320414,train,5.2,GRB
TGF_bn181220021,train,7.1,TGF
SFLARE_bn230112854,other,0.0,SFLARE
SFLARE_bn130516902,train,4.7,SFLARE
GRB_bn151210041,train,4.6,GRB
GRB_bn210805002,train,5.0,GRB
SFLARE_bn140901462,train,5.3,SFLARE
SGR_bn160518709,train,5.6,SGR
SFLARE_bn230704898,train,6.0,SFLARE
SGR_bn220114486,train,5.5,SGR
TGF_bn101205250,train,5.9,TGF
TGF_bn180617045,train,6.6,TGF
GRB_bn090902462,other,0.0,GRB
GRB_bn210715866,train,6.3,GRB
GRB_bn151122709,other,0.0,GRB
GRB_bn160227831,train,7.5,GRB
TGF_bn140428536,other,0.0,TGF
TGF_bn140807514,train,25.3,TGF
GRB_bn090112729,train,4.7,GRB
GRB_bn090926181,train,4.7,GRB
SFLARE_bn131201284,train,5.4,SFLARE
SFLARE_bn110225220,test,5.7,SFLARE
SGR_bn210827223,test,6.5,SGR
SGR_bn210916850,train,6.7,SGR
TGF_bn171110485,train,6.8,TGF
SGR_bn221011445,train,14.1,SGR
GRB_bn130928537,train,4.6,GRB
SFLARE_bn221003847,other,0.0,SFLARE
GRB_bn140901821,train,13.4,GRB
GRB_bn201223749,other,0.0,GRB
SFLARE_bn111117307,train,4.8,SFLARE
TGF_bn240106572,train,6.8,TGF
TGF_bn150613479,train,5.7,TGF
GRB_bn090202347,train,4.5,GRB
GRB_bn191227723,train,13.0,GRB
TGF_bn160826717,train,5.3,TGF
TGF_bn190330372,train,8.0,TGF
SFLARE_bn131112172,train,4.8,SFLARE
SFLARE_bn220203862,test,7.1,SFLARE
TGF_bn200925956,train,6.9,TGF
GRB_bn101004426,train,5.0,GRB
TGF_bn211002782,other,0.0,TGF
GRB_bn150821406,test,5.1,GRB
GRB_bn100205490,other,0.0,GRB
GRB_bn210731092,train,4.6,GRB
GRB_bn231014102,other,0.0,GRB
TGF_bn140327610,train,5.1,TGF
TGF_bn150122621,train,8.1,TGF
GRB_bn150806348,train,4.9,GRB
GRB_bn190320052,other,0.0,GRB
SFLARE_bn120509876,test,5.7,SFLARE
GRB_bn220114168,train,4.8,GRB
TGF_bn201229999,train,5.2,TGF
SFLARE_bn120818440,test,5.4,SFLARE
TGF_bn231019802,other,0.0,TGF
TGF_bn210505305,train,5.9,TGF
GRB_bn211225014,train,4.7,GRB
GRB_bn140709637,train,4.7,GRB
GRB_bn110706477,train,5.1,GRB
TGF_bn110801661,train,5.1,TGF
GRB_bn120427054,train,4.6,GRB
GRB_bn220405258,other,0.0,GRB
GRB_bn150809516,train,5.3,GRB
TGF_bn190209144,test,6.1,TGF
GRB_bn121029350,other,0.0,GRB
SFLARE_bn140612390,train,5.8,SFLARE
TGF_bn190101554,train,8.7,TGF
GRB_bn150301045,other,0.0,GRB
SFLARE_bn140206496,train,4.8,SFLARE
SFLARE_bn120507305,test,6.0,SFLARE
GRB_bn100820373,train,7.6,GRB
GRB_bn210119121,other,0.0,GRB
GRB_bn090411991,other,0.0,GRB
SFLARE_bn131031373,test,5.7,SFLARE
TGF_bn130502410,train,9.2,TGF
TGF_bn200904959,train,7.4,TGF
GRB_bn151107851,train,5.0,GRB
TGF_bn210413552,test,6.2,TGF
SFLARE_bn230225180,train,5.7,SFLARE
GRB_bn160303971,test,4.9,GRB
SFLARE_bn131201472,test,4.9,SFLARE
TGF_bn180614443,test,4.8,TGF
GRB_bn110926107,train,4.6,GRB
GRB_bn100517072,other,0.0,GRB
TGF_bn191214677,train,4.7,TGF
GRB_bn120331055,train,8.2,GRB
SFLARE_bn110312435,train,5.4,SFLARE
SFLARE_bn120323818,train,6.5,SFLARE
GRB_bn160423066,train,5.5,GRB
TGF_bn240325600,train,5.2,TGF
SGR_bn220115858,test,10.5,SGR
GRB_bn090608052,other,0.0,GRB
TGF_bn160526349,train,5.3,TGF
TGF_bn121104065,other,0.0,TGF
SFLARE_bn150102825,test,4.7,SFLARE
SFLARE_bn141023404,test,4.5,SFLARE
TGF_bn130820401,other,0.0,TGF
SGR_bn221119912,test,8.3,SGR
GRB_bn160223670,test,5.8,GRB
TGF_bn101230452,train,4.8,TGF
SGR_bn221012773,train,9.6,SGR
TGF_bn150416485,train,6.8,TGF
SGR_bn210915818,train,8.7,SGR
TGF_bn220814776,test,5.4,TGF
SFLARE_bn150309736,test,5.8,SFLARE
GRB_bn150705588,train,5.2,GRB
GRB_bn160515819,train,4.9,GRB
TGF_bn140930034,train,6.4,TGF
SFLARE_bn140205481,test,5.9,SFLARE
GRB_bn230818977,train,4.6,GRB
GRB_bn240109168,train,5.3,GRB
SFLARE_bn141009081,train,5.6,SFLARE
GRB_bn160401065,test,5.0,GRB
GRB_bn131211510,test,4.9,GRB
SFLARE_bn201206560,train,5.9,SFLARE
SFLARE_bn120506294,train,6.0,SFLARE
GRB_bn090623913,test,5.7,GRB
GRB_bn140705539,train,5.4,GRB
TGF_bn160607387,train,6.1,TGF
GRB_bn101219686,other,0.0,GRB
GRB_bn120121251,train,4.5,GRB
SGR_bn220116590,train,7.3,SGR
TGF_bn171018276,train,5.7,TGF
GRB_bn090817036,other,0.0,GRB
TGF_bn201011458,test,6.9,TGF
SFLARE_bn221111246,train,7.0,SFLARE
GRB_bn110120666,other,0.0,GRB
GRB_bn190607071,other,0.0,GRB
SFLARE_bn221216901,train,6.2,SFLARE
GRB_bn181208188,train,4.7,GRB
GRB_bn151212030,other,0.0,GRB
SFLARE_bn110926447,other,0.0,SFLARE
SFLARE_bn150824911,test,5.8,SFLARE
GRB_bn141220252,other,0.0,GRB
SFLARE_bn221011452,train,5.7,SFLARE
TGF_bn130210754,test,5.1,TGF
TGF_bn140630748,train,9.3,TGF
TGF_bn190807786,other,0.0,TGF
TGF_bn191025075,other,0.0,TGF
TGF_bn211029244,train,5.5,TGF
SFLARE_bn110925929,test,5.7,SFLARE
SGR_bn211011500,train,15.7,SGR
SGR_bn221011591,train,13.2,SGR
SFLARE_bn220523365,train,5.8,SFLARE
SGR_bn160626580,train,10.9,SGR
GRB_bn180522607,test,5.7,GRB
TGF_bn210617554,train,5.0,TGF
GRB_bn100819498,other,0.0,GRB
GRB_bn121019233,train,5.2,GRB
GRB_bn131006367,train,5.4,GRB
SFLARE_bn120702825,other,0.0,SFLARE
GRB_bn141209131,other,0.0,GRB
SFLARE_bn230815131,train,6.1,SFLARE
SGR_bn200718364,train,8.4,SGR
TGF_bn081006797,train,8.4,TGF
GRB_bn211231292,other,0.0,GRB
GRB_bn180618030,train,13.0,GRB
SGR_bn220106108,train,17.0,SGR
SGR_bn220116450,train,37.3,SGR
GRB_bn101117496,train,5.1,GRB
GRB_bn100326294,train,4.6,GRB
GRB_bn120926426,train,5.1,GRB
GRB_bn221013029,other,0.0,GRB
SFLARE_bn141215889,other,0.0,SFLARE
SGR_bn120207380,test,15.1,SGR
SGR_bn210213417,train,9.6,SGR
TGF_bn110512178,train,5.1,TGF
SFLARE_bn110327709,train,5.7,SFLARE
GRB_bn090621447,train,5.8,GRB
GRB_bn151003729,test,4.6,GRB
GRB_bn090620400,train,5.3,GRB
TGF_bn201025784,train,31.2,TGF
TGF_bn211001794,test,6.9,TGF
SFLARE_bn130215455,train,5.1,SFLARE
SFLARE_bn231122049,train,6.2,SFLARE
GRB_bn190510120,test,4.7,GRB
SFLARE_bn230701484,train,5.6,SFLARE
TGF_bn141115956,test,6.2,TGF
SFLARE_bn240306592,train,5.8,SFLARE
SFLARE_bn140317131,train,5.3,SFLARE
GRB_bn101206036,other,0.0,GRB
TGF_bn230625019,train,8.4,TGF
GRB_bn130609902,other,0.0,GRB
TGF_bn180808673,train,6.3,TGF
TGF_bn231124834,train,4.9,TGF
TGF_bn240101635,test,6.6,TGF
SFLARE_bn111227178,train,6.3,SFLARE
GRB_bn180816088,other,0.0,GRB
GRB_bn111015427,test,4.7,GRB
SFLARE_bn231226134,train,5.6,SFLARE
GRB_bn091002685,other,0.0,GRB
SFLARE_bn240215105,train,5.7,SFLARE
SFLARE_bn231106584,train,6.0,SFLARE
SGR_bn210718505,test,9.3,SGR
SFLARE_bn110924532,train,4.6,SFLARE
GRB_bn100719311,test,5.0,GRB
SFLARE_bn111005527,train,6.0,SFLARE
SGR_bn160626252,train,8.6,SGR
SFLARE_bn150204421,other,0.0,SFLARE
SFLARE_bn150310182,test,5.4,SFLARE
TGF_bn160910781,train,6.6,TGF
SFLARE_bn150917401,train,5.5,SFLARE
SFLARE_bn150928698,train,6.2,SFLARE
TGF_bn091211599,train,5.4,TGF
GRB_bn100323542,train,4.6,GRB
TGF_bn231127889,other,0.0,TGF
TGF_bn141218784,train,9.3,TGF
SFLARE_bn160316276,test,4.7,SFLARE
TGF_bn111031274,other,0.0,TGF
SFLARE_bn231205888,train,4.6,SFLARE
GRB_bn100401297,other,0.0,GRB
TGF_bn160818576,train,9.8,TGF
SFLARE_bn141107503,train,4.6,SFLARE
TGF_bn210504314,test,6.2,TGF
SGR_bn200427768,train,12.1,SGR
GRB_bn150430015,other,0.0,GRB
SGR_bn200510911,train,9.7,SGR
TGF_bn230808348,train,4.9,TGF
SGR_bn150301312,test,7.8,SGR
SFLARE_bn240207058,train,5.6,SFLARE
GRB_bn170614505,other,0.0,GRB
GRB_bn120831901,other,0.0,GRB
SFLARE_bn111030717,train,5.5,SFLARE
TGF_bn100411366,test,5.1,TGF
GRB_bn130304410,other,0.0,GRB
TGF_bn140221969,other,0.0,TGF
SGR_bn210911788,train,20.9,SGR
GRB_bn110106893,other,0.0,GRB
SFLARE_bn230524395,train,5.5,SFLARE
GRB_bn141205018,other,0.0,GRB
TGF_bn160914591,train,6.2,TGF
GRB_bn180718201,train,5.1,GRB
SFLARE_bn230112152,train,7.0,SFLARE
GRB_bn110609185,other,0.0,GRB
SFLARE_bn230730552,train,5.7,SFLARE
TGF_bn201130203,train,11.7,TGF
GRB_bn180306479,other,0.0,GRB
GRB_bn230911329,train,4.7,GRB
SFLARE_bn150316863,train,6.5,SFLARE
SFLARE_bn220402735,train,6.4,SFLARE
GRB_bn130907760,other,0.0,GRB
GRB_bn200809255,train,4.8,GRB
SFLARE_bn111230438,train,6.0,SFLARE
GRB_bn130830921,other,0.0,GRB
TGF_bn210704270,train,6.3,TGF
GRB_bn120119170,other,0.0,GRB
TGF_bn180814995,train,10.6,TGF
SFLARE_bn141115914,train,4.6,SFLARE
TGF_bn110709173,train,4.9,TGF
SFLARE_bn141116381,train,4.6,SFLARE
SGR_bn150223676,train,16.2,SGR
GRB_bn221025040,train,8.6,GRB
GRB_bn111230819,other,0.0,GRB
GRB_bn110509475,other,0.0,GRB
GRB_bn110101506,other,0.0,GRB
SGR_bn201128270,train,6.2,SGR
SGR_bn210911446,train,17.2,SGR
SGR_bn160623884,test,10.7,SGR
SFLARE_bn131028483,train,4.6,SFLARE
GRB_bn090327404,train,5.1,GRB
GRB_bn180821653,other,0.0,GRB
TGF_bn190304208,train,6.7,TGF
SFLARE_bn111214218,train,4.6,SFLARE
TGF_bn220829877,test,5.5,TGF
GRB_bn130716352,train,5.2,GRB
SFLARE_bn110908652,train,6.3,SFLARE
SFLARE_bn230110615,other,0.0,SFLARE
GRB_bn111228657,other,0.0,GRB
GRB_bn140304849,train,4.9,GRB
GRB_bn100330309,train,4.6,GRB
GRB_bn220831581,other,0.0,GRB
GRB_bn120919309,train,6.3,GRB
TGF_bn111023352,train,9.2,TGF
TGF_bn120908579,test,5.1,TGF
GRB_bn090907808,other,0.0,GRB
TGF_bn141219218,train,5.9,TGF
TGF_bn180619279,train,6.1,TGF
TGF_bn190514672,train,5.3,TGF
TGF_bn220507092,train,5.9,TGF
GRB_bn120608489,other,0.0,GRB
TGF_bn190105022,test,18.6,TGF
GRB_bn101227195,other,0.0,GRB
SGR_bn210911692,train,5.5,SGR
SGR_bn221012977,test,20.9,SGR
TGF_bn180727055,train,5.2,TGF
TGF_bn120708662,train,4.9,TGF
SFLARE_bn120310737,test,7.5,SFLARE
SGR_bn220225519,train,8.2,SGR
SFLARE_bn201122728,train,5.6,SFLARE
SGR_bn220111238,train,8.0,SGR
SFLARE_bn240215033,train,6.2,SFLARE
SFLARE_bn120306365,train,5.6,SFLARE
SFLARE_bn230214084,train,5.7,SFLARE
SFLARE_bn240110289,train,5.7,SFLARE
GRB_bn110522256,train,4.9,GRB
SFLARE_bn230110009,train,6.3,SFLARE
GRB_bn151202565,train,6.4,GRB
TGF_bn180922713,test,5.3,TGF
TGF_bn200220556,other,0.0,TGF
SFLARE_bn101031186,train,5.8,SFLARE
GRB_bn090909487,other,0.0,GRB
GRB_bn131008858,test,4.6,GRB
GRB_bn091122163,train,4.8,GRB
GRB_bn171010875,test,4.6,GRB
GRB_bn221027173,train,4.8,GRB
SGR_bn240209440,train,5.6,SGR
SFLARE_bn230520104,train,5.9,SFLARE
GRB_bn121005340,other,0.0,GRB
SGR_bn220112832,train,13.2,SGR
GRB_bn150805746,train,5.3,GRB
GRB_bn231129799,test,5.8,GRB
TGF_bn140308747,train,4.7,TGF
SGR_bn160623636,train,7.0,SGR
TGF_bn170401359,other,0.0,TGF
SFLARE_bn110803564,other,0.0,SFLARE
TGF_bn170509539,train,5.0,TGF
TGF_bn180402464,test,6.4,TGF
GRB_bn160910722,test,5.1,GRB
GRB_bn101214748,other,0.0,GRB
SFLARE_bn121113870,train,6.4,SFLARE
TGF_bn140715983,train,5.9,TGF
GRB_bn121122870,train,4.5,GRB
SFLARE_bn140212172,train,5.9,SFLARE
TGF_bn100501128,train,6.3,TGF
GRB_bn090309767,other,0.0,GRB
SGR_bn170713996,test,17.2,SGR
GRB_bn081120618,other,0.0,GRB
SFLARE_bn111019203,train,5.6,SFLARE
GRB_bn090227310,other,0.0,GRB
SGR_bn210914259,test,8.2,SGR
GRB_bn141223240,other,0.0,GRB
TGF_bn240104661,train,6.1,TGF
GRB_bn170126480,other,0.0,GRB
TGF_bn200226521,train,6.9,TGF
GRB_bn161206064,other,0.0,GRB
SFLARE_bn130425946,other,0.0,SFLARE
GRB_bn160119072,train,4.6,GRB
TGF_bn210425468,train,8.0,TGF
TGF_bn111207484,train,5.9,TGF
SFLARE_bn120510340,train,6.0,SFLARE
SFLARE_bn230503575,train,5.8,SFLARE
SGR_bn200428028,train,5.7,SGR
GRB_bn100916779,test,6.5,GRB
SGR_bn221108826,train,9.7,SGR
TGF_bn100225374,train,5.7,TGF
TGF_bn100927333,train,5.1,TGF
GRB_bn110904163,train,5.3,GRB
SFLARE_bn231125767,train,4.6,SFLARE
GRB_bn081215880,other,0.0,GRB
GRB_bn140322424,train,4.6,GRB
TGF_bn110625403,test,12.3,TGF
GRB_bn131018673,train,5.3,GRB
SFLARE_bn140204240,test,5.8,SFLARE
GRB_bn180606730,other,0.0,GRB
GRB_bn230903724,train,5.0,GRB
GRB_bn091018957,other,0.0,GRB
SGR_bn221014499,train,7.0,SGR
GRB_bn110903111,other,0.0,GRB
SGR_bn221017679,train,9.1,SGR
SFLARE_bn130706912,train,4.8,SFLARE
SFLARE_bn151104373,train,6.3,SFLARE
TGF_bn121117753,train,4.8,TGF
TGF_bn140529201,train,6.6,TGF
GRB_bn150330828,other,0.0,GRB
SFLARE_bn110924646,test,6.0,SFLARE
SGR_bn210710986,train,10.0,SGR
GRB_bn090625560,other,0.0,GRB
SFLARE_bn110920013,train,6.1,SFLARE
SFLARE_bn140313800,test,5.4,SFLARE
TGF_bn240312136,train,5.3,TGF
SGR_bn220120628,train,10.3,SGR
TGF_bn150702707,other,0.0,TGF
TGF_bn201121287,train,5.5,TGF
SFLARE_bn120707445,train,6.2,SFLARE
SFLARE_bn140225263,train,6.0,SFLARE
SFLARE_bn110412157,test,5.7,SFLARE
SFLARE_bn151021604,train,5.7,SFLARE
TGF_bn231203326,other,0.0,TGF
SGR_bn220709626,train,11.4,SGR
TGF_bn151028625,train,7.9,TGF
SFLARE_bn131113055,train,4.5,SFLARE
GRB_bn161210524,train,5.8,GRB
GRB_bn090403314,train,5.1,GRB
GRB_bn110426629,other,0.0,GRB
GRB_bn181119606,test,5.5,GRB
GRB_bn130109206,other,0.0,GRB
GRB_bn200402688,train,4.9,GRB
TGF_bn110119456,train,5.3,TGF
TGF_bn140615297,train,5.1,TGF
SFLARE_bn141114323,other,0.0,SFLARE
TGF_bn230330966,train,7.2,TGF
GRB_bn170726794,train,5.1,GRB
SGR_bn220115026,train,15.5,SGR
SFLARE_bn121121906,train,6.1,SFLARE
TGF_bn171121450,other,0.0,TGF
TGF_bn141214588,train,8.5,TGF
SGR_bn160623701,train,19.7,SGR
SGR_bn220110664,train,5.8,SGR
SFLARE_bn130217851,train,5.1,SFLARE
SFLARE_bn230125937,train,6.6,SFLARE
TGF_bn130607586,train,6.4,TGF
SFLARE_bn110215131,train,6.0,SFLARE
TGF_bn120911417,train,7.0,TGF
TGF_bn210111245,train,4.6,TGF
GRB_bn190422284,train,5.0,GRB
GRB_bn120619884,train,5.7,GRB
SFLARE_bn131031570,train,6.1,SFLARE
GRB_bn130216790,test,5.6,GRB
SFLARE_bn220930945,test,5.7,SFLARE
GRB_bn160503567,other,0.0,GRB
GRB_bn130215063,other,0.0,GRB
SFLARE_bn111123129,train,6.2,SFLARE
GRB_bn170115743,train,5.3,GRB
GRB_bn210605622,other,0.0,GRB
SFLARE_bn141217745,train,6.5,SFLARE
SFLARE_bn111107011,train,5.5,SFLARE
TGF_bn110701642,test,7.4,TGF
TGF_bn170504455,train,5.6,TGF
SFLARE_bn140202126,test,6.1,SFLARE
GRB_bn140110263,train,4.7,GRB
SFLARE_bn130716048,train,5.4,SFLARE
GRB_bn081012045,train,5.2,GRB
SGR_bn191104651,train,5.8,SGR
TGF_bn140810494,other,0.0,TGF
GRB_bn220714582,test,4.7,GRB
SFLARE_bn230124369,train,5.7,SFLARE
GRB_bn160528276,other,0.0,GRB
GRB_bn230116374,train,24.4,GRB
GRB_bn120817057,train,4.7,GRB
GRB_bn130505955,other,0.0,GRB
SFLARE_bn230110741,train,5.9,SFLARE
SGR_bn160626403,train,26.2,SGR
SGR_bn210216931,test,5.9,SGR
SFLARE_bn140130618,test,6.2,SFLARE
TGF_bn100520294,test,5.6,TGF
SFLARE_bn160514037,train,4.7,SFLARE
GRB_bn160917921,train,4.6,GRB
GRB_bn140825980,train,4.8,GRB
SFLARE_bn140214559,train,5.9,SFLARE
TGF_bn160322317,other,0.0,TGF
GRB_bn130606497,other,0.0,GRB
TGF_bn200322654,other,0.0,TGF
TGF_bn140226794,train,9.4,TGF
TGF_bn140310382,other,0.0,TGF
GRB_bn170323775,train,5.7,GRB
TGF_bn190225451,train,5.2,TGF
TGF_bn230605841,test,6.0,TGF
GRB_bn150727793,train,6.3,GRB
SFLARE_bn130428663,test,4.6,SFLARE
SGR_bn180705561,train,8.6,SGR
SFLARE_bn130111374,train,5.6,SFLARE
GRB_bn240331997,other,0.0,GRB
GRB_bn100714672,test,5.0,GRB
GRB_bn210706571,other,0.0,GRB
SGR_bn210715159,train,9.0,SGR
TGF_bn141218514,train,7.3,TGF
GRB_bn210520797,train,4.9,GRB
GRB_bn201021852,train,4.8,GRB
SFLARE_bn240207003,train,5.9,SFLARE
SFLARE_bn151015978,train,5.8,SFLARE
SFLARE_bn230712962,train,6.2,SFLARE
TGF_bn151025721,train,7.6,TGF
GRB_bn111107076,test,5.2,GRB
SFLARE_bn140227448,train,7.4,SFLARE
SGR_bn160627077,train,41.5,SGR
SFLARE_bn230712093,train,6.3,SFLARE
GRB_bn220724988,train,5.4,GRB
SFLARE_bn230711093,train,5.8,SFLARE
SFLARE_bn120305250,test,6.0,SFLARE
SFLARE_bn140227358,train,5.7,SFLARE
SFLARE_bn230923551,test,5.7,SFLARE
SFLARE_bn110614903,train,5.8,SFLARE
GRB_bn200803149,train,5.1,GRB
SFLARE_bn140227247,train,5.6,SFLARE
SFLARE_bn130217660,train,4.9,SFLARE
SFLARE_bn111116903,train,5.9,SFLARE
SFLARE_bn131105877,train,6.4,SFLARE
SFLARE_bn120701757,train,5.8,SFLARE
GRB_bn091019750,train,7.9,GRB
TGF_bn200117640,train,6.4,TGF
GRB_bn121112806,other,0.0,GRB
GRB_bn150703149,test,4.5,GRB
GRB_bn220408240,other,0.0,GRB
SFLARE_bn120507141,train,6.0,SFLARE
SFLARE_bn240215757,train,7.5,SFLARE
GRB_bn220704575,other,0.0,GRB
SFLARE_bn150828345,test,5.6,SFLARE
SFLARE_bn231214316,other,0.0,SFLARE
SGR_bn210124325,train,33.6,SGR
GRB_bn111222619,other,0.0,GRB
SFLARE_bn141022327,train,6.1,SFLARE
GRB_bn180809485,train,6.2,GRB
SFLARE_bn140210266,train,4.5,SFLARE
SFLARE_bn140228033,train,7.8,SFLARE
SFLARE_bn140924985,train,5.7,SFLARE
GRB_bn160310291,test,5.7,GRB
SFLARE_bn221217824,train,5.8,SFLARE
GRB_bn100212588,other,0.0,GRB
GRB_bn110721200,other,0.0,GRB
GRB_bn100902990,train,5.6,GRB
GRB_bn090826068,train,4.7,GRB
GRB_bn240215648,train,5.1,GRB
GRB_bn130327350,other,0.0,GRB
GRB_bn151227218,train,5.0,GRB
GRB_bn090623107,test,7.5,GRB
GRB_bn210719164,other,0.0,GRB
SFLARE_bn131026808,train,5.7,SFLARE
SFLARE_bn221214798,test,6.0,SFLARE
TGF_bn140511964,train,7.7,TGF
TGF_bn240313903,train,10.4,TGF
SGR_bn191104056,train,9.0,SGR
TGF_bn100110328,train,6.4,TGF
TGF_bn230610254,train,4.7,TGF
GRB_bn090620901,train,5.4,GRB
SFLARE_bn240112421,test,5.8,SFLARE
TGF_bn151208533,train,8.9,TGF
TGF_bn211105790,other,0.0,TGF
GRB_bn091123298,other,0.0,GRB
SGR_bn221229206,train,8.0,SGR
TGF_bn170902029,other,0.0,TGF
TGF_bn130112722,test,4.9,TGF
GRB_bn141221897,train,4.8,GRB
GRB_bn090720710,train,7.9,GRB
SGR_bn090403761,train,11.2,SGR
TGF_bn120708971,train,7.7,TGF
TGF_bn230417860,train,4.5,TGF
GRB_bn201128746,train,4.6,GRB
GRB_bn210102861,other,0.0,GRB
GRB_bn150305724,train,4.6,GRB
GRB_bn240320831,train,4.4,GRB
SGR_bn210911953,train,15.3,SGR
TGF_bn190417464,train,5.2,TGF
TGF_bn140405771,other,0.0,TGF
SFLARE_bn091218787,train,5.6,SFLARE
SFLARE_bn141122717,train,4.5,SFLARE
SFLARE_bn131231909,other,0.0,SFLARE
GRB_bn150513856,train,5.6,GRB
TGF_bn230729151,train,5.1,TGF
TGF_bn181009128,train,9.1,TGF
TGF_bn220530248,train,8.4,TGF
GRB_bn230521211,test,5.8,GRB
TGF_bn140807544,other,0.0,TGF
TGF_bn110814918,train,4.9,TGF
TGF_bn150809596,test,5.0,TGF
TGF_bn150127358,test,4.5,TGF
SGR_bn220115809,train,7.3,SGR
SGR_bn090212968,train,5.9,SGR
TGF_bn190214031,train,15.5,TGF
SGR_bn150225452,test,7.4,SGR
GRB_bn101023951,train,5.5,GRB
GRB_bn170302719,train,4.8,GRB
GRB_bn230201060,train,4.6,GRB
TGF_bn170808281,other,0.0,TGF
SGR_bn191104120,train,24.8,SGR
TGF_bn090522190,train,8.7,TGF
SFLARE_bn110923918,train,6.5,SFLARE
TGF_bn130524498,other,0.0,TGF
TGF_bn200218664,test,6.6,TGF
SFLARE_bn141022345,train,5.8,SFLARE
SGR_bn200428035,train,8.8,SGR
GRB_bn151130160,test,4.8,GRB
SFLARE_bn240211011,train,6.8,SFLARE
TGF_bn160902121,train,5.7,TGF
SGR_bn230224899,train,8.4,SGR
SFLARE_bn141204757,test,5.9,SFLARE
SFLARE_bn140320360,train,5.5,SFLARE
GRB_bn091015129,train,6.1,GRB
TGF_bn110913740,test,7.1,TGF
GRB_bn150322066,train,4.9,GRB
SFLARE_bn160809028,other,0.0,SFLARE
TGF_bn081025691,train,10.5,TGF
TGF_bn220219401,train,7.5,TGF
GRB_bn120822628,train,5.3,GRB
TGF_bn150806270,train,4.7,TGF
GRB_bn210619999,train,7.2,GRB
GRB_bn210909447,other,0.0,GRB
SFLARE_bn221010806,train,5.7,SFLARE
GRB_bn130624093,other,0.0,GRB
SFLARE_bn160521582,train,6.8,SFLARE
GRB_bn110616648,train,5.3,GRB
SGR_bn210910042,train,7.7,SGR
SFLARE_bn221209527,train,7.4,SFLARE
TGF_bn141212602,train,6.3,TGF
TGF_bn180104433,train,7.9,TGF
GRB_bn110625881,other,0.0,GRB
TGF_bn110315661,test,9.0,TGF
SFLARE_bn130111820,train,5.9,SFLARE
GRB_bn110130230,train,4.6,GRB
GRB_bn150601904,train,4.5,GRB
