event_name,event_type,reliability
bn171024977,GRB,1.0
bn240107803,GRB,1.0
bn221201517,GRB,1.0
bn240222369,GRB,1.0
bn210126417,GRB,1.0
bn090719063,GRB,1.0
bn180906759,GRB,1.0
bn100605774,GRB,1.0
bn110316139,GRB,1.0
bn231123809,GRB,1.0
bn191220589,GRB,1.0
bn090524346,GRB,1.0
bn150404733,GRB,1.0
bn100719311,GRB,1.0
bn090819607,GRB,1.0
bn180703876,GRB,1.0
bn230723194,GRB,1.0
bn110911071,GRB,1.0
bn131118958,GRB,1.0
bn170323775,GRB,1.0
bn181128751,GRB,1.0
bn181208188,GRB,1.0
bn111107035,GRB,1.0
bn151003729,GRB,1.0
bn090926181,GRB,1.0
bn150628767,GRB,1.0
bn220124074,GRB,1.0
bn120919816,GRB,1.0
bn101011707,GRB,1.0
bn090625560,GRB,1.0
bn160303971,GRB,1.0
bn120426090,GRB,1.0
bn200629535,GRB,1.0
bn130727698,GRB,1.0
bn101023951,GRB,1.0
bn230715190,GRB,1.0
bn201217108,GRB,1.0
bn170210116,GRB,1.0
bn090924625,GRB,1.0
bn090602564,GRB,1.0
bn180528371,GRB,1.0
bn110411629,GRB,1.0
bn150826557,GRB,1.0
bn120921877,GRB,1.0
bn170126480,GRB,1.0
bn090711850,GRB,1.0
bn091017985,GRB,1.0
bn101213849,GRB,1.0
bn220830319,GRB,1.0
bn150805445,GRB,1.0
bn140612294,GRB,1.0
bn151117442,GRB,1.0
bn150204272,GRB,1.0
bn110818860,GRB,1.0
bn170127067,GRB,1.0
bn140508179,GRB,1.0
bn200803149,GRB,1.0
bn130523198,GRB,1.0
bn180727594,GRB,1.0
bn131105087,GRB,1.0
bn131030653,GRB,1.0
bn150403913,GRB,1.0
bn140422194,GRB,1.0
bn081204004,GRB,1.0
bn141016897,GRB,1.0
bn090717034,GRB,1.0
bn121217313,GRB,1.0
bn110521478,GRB,1.0
bn191031780,GRB,1.0
bn111003465,GRB,1.0
bn230729294,GRB,1.0
bn110929187,GRB,1.0
bn210603907,GRB,1.0
bn160528276,GRB,1.0
bn150802127,GRB,1.0
bn130406288,GRB,1.0
bn170912273,GRB,1.0
bn141013803,GRB,1.0
bn190507712,GRB,1.0
bn170727841,GRB,1.0
bn210119121,GRB,1.0
bn150228981,GRB,1.0
bn150206285,GRB,1.0
bn151231443,GRB,1.0
bn171025913,GRB,1.0
bn211124104,GRB,1.0
bn140115863,GRB,1.0
bn120119229,GRB,1.0
bn120304061,GRB,1.0
bn150514774,GRB,1.0
bn200630076,GRB,1.0
bn091231206,GRB,1.0
bn160424492,GRB,1.0
bn120511638,GRB,1.0
bn130730243,GRB,1.0
bn130304658,GRB,1.0
bn190422957,GRB,1.0
bn080714745,GRB,1.0
bn140716436,GRB,1.0
bn130701060,GRB,1.0
bn130617564,GRB,1.0
bn160912350,GRB,1.0
bn150827785,GRB,1.0
bn210727410,GRB,1.0
bn200901158,GRB,1.0
bn200617679,GRB,1.0
bn190119249,GRB,1.0
bn171112868,GRB,1.0
bn200126466,GRB,1.0
bn230709902,GRB,1.0
bn120909070,GRB,1.0
bn100225115,GRB,1.0
bn100916779,GRB,1.0
bn141031304,GRB,1.0
bn200219317,GRB,1.0
bn140528837,GRB,1.0
bn101208498,GRB,1.0
bn130816074,GRB,1.0
bn140929677,GRB,1.0
bn140710901,GRB,1.0
bn150306993,GRB,1.0
bn120210650,GRB,1.0
bn110207959,GRB,1.0
bn111015427,GRB,1.0
bn160422499,GRB,1.0
bn130206817,GRB,1.0
bn230815451,GRB,1.0
bn150301818,GRB,1.0
bn180620660,GRB,1.0
bn090510325,GRB,1.0
bn150821406,GRB,1.0
bn220610295,GRB,1.0
bn140330180,GRB,1.0
bn201120442,GRB,1.0
bn091031500,GRB,1.0
bn081008832,GRB,1.0
bn120220210,GRB,1.0
bn141222298,GRB,1.0
bn161001045,GRB,1.0
bn130127299,GRB,1.0
bn110319815,GRB,1.0
bn110801335,GRB,1.0
bn170416583,GRB,1.0
bn150702998,GRB,1.0
bn080916406,GRB,1.0
bn131028096,GRB,1.0
bn210123305,GRB,1.0
bn111009282,GRB,1.0
bn220725563,GRB,1.0
bn150824079,GRB,1.0
bn090519462,GRB,1.0
bn080916009,GRB,1.0
bn100825287,GRB,1.0
bn120316008,GRB,1.0
bn111220486,GRB,1.0
bn140928437,GRB,1.0
bn160827586,GRB,1.0
bn160829334,GRB,1.0
bn110205588,GRB,1.0
bn140506880,GRB,1.0
bn150425617,GRB,1.0
bn121112806,GRB,1.0
bn201021852,GRB,1.0
bn101224578,GRB,1.0
bn120510900,GRB,1.0
bn130228212,GRB,1.0
bn240205926,GRB,1.0
bn090213236,GRB,1.0
bn081129161,GRB,1.0
bn230704821,GRB,1.0
bn120331055,GRB,1.0
bn090720710,GRB,1.0
bn161020024,GRB,1.0
bn210315716,GRB,1.0
bn220606044,GRB,1.0
bn100715477,GRB,1.0
bn221108472,GRB,1.0
bn081109293,GRB,1.0
bn210805002,GRB,1.0
bn120728934,GRB,1.0
bn171010875,GRB,1.0
bn100201588,GRB,1.0
bn090308734,GRB,1.0
bn130515056,GRB,1.0
bn171029020,GRB,1.0
bn120117291,GRB,1.0
bn110227009,GRB,1.0
bn180728728,GRB,1.0
bn140605377,GRB,1.0
bn150601904,GRB,1.0
bn150913161,GRB,1.0
bn220803402,GRB,1.0
bn190110726,GRB,1.0
bn110930564,GRB,1.0
bn150422294,GRB,1.0
bn221022612,GRB,1.0
bn210308838,GRB,1.0
bn220320194,GRB,1.0
bn220910627,GRB,1.0
bn130906435,GRB,1.0
bn200623752,GRB,1.0
bn190510120,GRB,1.0
bn100204566,GRB,1.0
bn141215560,GRB,1.0
bn120521380,GRB,1.0
bn100313288,GRB,1.0
bn141122875,GRB,1.0
bn150508945,GRB,1.0
bn121127914,GRB,1.0
bn160316139,GRB,1.0
bn211104765,GRB,1.0
bn200411187,GRB,1.0
bn170209048,GRB,1.0
bn120420249,GRB,1.0
bn220622394,GRB,1.0
bn090920035,GRB,1.0
bn230915288,GRB,1.0
bn090412061,GRB,1.0
bn080831053,GRB,1.0
bn100620119,GRB,1.0
bn200714774,GRB,1.0
bn210714331,GRB,1.0
bn110319628,GRB,1.0
bn130830921,GRB,1.0
bn150627183,GRB,1.0
bn231203293,GRB,1.0
bn210925056,GRB,1.0
bn210807955,GRB,1.0
bn221103285,GRB,1.0
bn161230298,GRB,1.0
bn101014175,GRB,1.0
bn150718656,GRB,1.0
bn220408311,GRB,1.0
bn220130968,GRB,1.0
bn090805622,GRB,1.0
bn160905471,GRB,1.0
bn110706477,GRB,1.0
bn230204130,GRB,1.0
bn081215880,GRB,1.0
bn210201567,GRB,1.0
bn210923124,GRB,1.0
bn150922883,GRB,1.0
bn140608153,GRB,1.0
bn180404091,GRB,1.0
bn091207333,GRB,1.0
bn120709883,GRB,1.0
bn100819498,GRB,1.0
bn150923864,GRB,1.0
bn141012773,GRB,1.0
bn121205507,GRB,1.0
bn101013412,GRB,1.0
bn090309767,GRB,1.0
bn091015129,GRB,1.0
bn130121835,GRB,1.0
bn160416022,GRB,1.0
bn101227536,GRB,1.0
bn150721732,GRB,1.0
bn201128746,GRB,1.0
bn210706571,GRB,1.0
bn110322558,GRB,1.0
bn140115899,GRB,1.0
bn100424729,GRB,1.0
bn240215828,GRB,1.0
bn120314412,GRB,1.0
bn150301045,GRB,1.0
bn180416340,GRB,1.0
bn160223670,GRB,1.0
bn150820880,GRB,1.0
bn130919985,GRB,1.0
bn160227831,GRB,1.0
bn120212353,GRB,1.0
bn150322066,GRB,1.0
bn231118720,GRB,1.0
bn180605458,GRB,1.0
bn151114645,GRB,1.0
bn100204024,GRB,1.0
bn150313657,GRB,1.0
bn180807097,GRB,1.0
bn150830128,GRB,1.0
bn220831664,GRB,1.0
bn121027038,GRB,1.0
bn210113379,GRB,1.0
bn130722021,GRB,1.0
bn230906538,GRB,1.0
bn081226509,GRB,1.0
bn150630958,GRB,1.0
bn181020792,GRB,1.0
bn120801920,GRB,1.0
bn181026540,GRB,1.0
bn220711675,GRB,1.0
bn190324947,GRB,1.0
bn161119633,GRB,1.0
bn170906030,GRB,1.0
bn141102536,GRB,1.0
bn090706283,GRB,1.0
bn230405832,GRB,1.0
bn171119992,GRB,1.0
bn170115743,GRB,1.0
bn170208758,GRB,1.0
bn150604284,GRB,1.0
bn130403866,GRB,1.0
bn120203812,GRB,1.0
bn170629537,GRB,1.0
bn090630311,GRB,1.0
bn090320418,GRB,1.0
bn150908408,GRB,1.0
bn170308221,GRB,1.0
bn210822273,GRB,1.0
bn210211363,GRB,1.0
bn120304248,GRB,1.0
bn110125894,GRB,1.0
bn150222450,GRB,1.0
bn100718160,GRB,1.0
bn180718201,GRB,1.0
bn161128216,GRB,1.0
bn230915236,GRB,1.0
bn100918863,GRB,1.0
bn120728434,GRB,1.0
bn190320052,GRB,1.0
bn110817191,GRB,1.0
bn141112539,GRB,1.0
bn210801581,GRB,1.0
bn120701654,GRB,1.0
bn090427644,GRB,1.0
bn110228011,GRB,1.0
bn190607071,GRB,1.0
bn120926753,GRB,1.0
bn120919309,GRB,1.0
bn120319983,GRB,1.0
bn190205938,GRB,1.0
bn150523396,GRB,1.0
bn110511616,GRB,1.0
bn221107058,GRB,1.0
bn200612201,GRB,1.0
bn120323162,GRB,1.0
bn170424425,GRB,1.0
bn111024722,GRB,1.0
bn120611108,GRB,1.0
bn150305724,GRB,1.0
bn220704575,GRB,1.0
bn140817229,GRB,1.0
bn240318180,GRB,1.0
bn100517132,GRB,1.0
bn110720177,GRB,1.0
bn130928537,GRB,1.0
bn151111356,GRB,1.0
bn121014638,GRB,1.0
bn220826497,GRB,1.0
bn101004426,GRB,1.0
bn240305409,GRB,1.0
bn230628067,GRB,1.0
bn090928646,GRB,1.0
bn150418819,GRB,1.0
bn120719146,GRB,1.0
bn081118876,GRB,1.0
bn090320045,GRB,1.0
bn090623107,GRB,1.0
bn230304624,GRB,1.0
bn111103948,GRB,1.0
bn210228058,GRB,1.0
bn230116374,GRB,1.0
bn090620901,GRB,1.0
bn090227310,GRB,1.0
bn141011467,GRB,1.0
bn200228291,GRB,1.0
bn150324164,GRB,1.0
bn151210041,GRB,1.0
bn121109338,GRB,1.0
bn220727192,GRB,1.0
bn210904866,GRB,1.0
bn130404840,GRB,1.0
bn090610723,GRB,1.0
bn090701225,GRB,1.0
bn090328401,GRB,1.0
bn190531840,GRB,1.0
bn180124392,GRB,1.0
bn190824616,GRB,1.0
bn220820998,GRB,1.0
bn210704684,GRB,1.0
bn150228845,GRB,1.0
bn110709862,GRB,1.0
bn170801690,GRB,1.0
bn200412290,GRB,1.0
bn150219522,GRB,1.0
bn220831581,GRB,1.0
bn221226945,GRB,1.0
bn131113483,GRB,1.0
bn090327404,GRB,1.0
bn160131116,GRB,1.0
bn180401846,GRB,1.0
bn220725244,GRB,1.0
bn210228277,GRB,1.0
bn110420946,GRB,1.0
bn140721336,GRB,1.0
bn200105914,GRB,1.0
bn140329272,GRB,1.0
bn180122129,GRB,1.0
bn150817251,GRB,1.0
bn150222832,GRB,1.0
bn230903724,GRB,1.0
bn150923429,GRB,1.0
bn100907751,GRB,1.0
bn131211510,GRB,1.0
bn160411062,GRB,1.0
bn210519277,GRB,1.0
bn130509078,GRB,1.0
bn141230871,GRB,1.0
bn130609902,GRB,1.0
bn161213295,GRB,1.0
bn220921462,GRB,1.0
bn161004964,GRB,1.0
bn240303837,GRB,1.0
bn150522433,GRB,1.0
bn110118857,GRB,1.0
bn110625579,GRB,1.0
bn150708339,GRB,1.0
bn120121101,GRB,1.0
bn170510217,GRB,1.0
bn150523690,GRB,1.0
bn211019250,GRB,1.0
bn140619490,GRB,1.0
bn170607946,GRB,1.0
bn101205309,GRB,1.0
bn100625773,GRB,1.0
bn180524416,GRB,1.0
bn090926914,GRB,1.0
bn170323058,GRB,1.0
bn140710537,GRB,1.0
bn090907017,GRB,1.0
bn181222279,GRB,1.0
bn150423285,GRB,1.0
bn190519309,GRB,1.0
bn200320414,GRB,1.0
bn101224998,GRB,1.0
bn110721200,GRB,1.0
bn111107076,GRB,1.0
bn150712846,GRB,1.0
bn190712018,GRB,1.0
bn170125102,GRB,1.0
bn220305676,GRB,1.0
bn110609425,GRB,1.0
bn180821653,GRB,1.0
bn101206036,GRB,1.0
bn120919052,GRB,1.0
bn140706815,GRB,1.0
bn120612687,GRB,1.0
bn170614505,GRB,1.0
bn150603105,GRB,1.0
bn231222299,GRB,1.0
bn110702187,GRB,1.0
bn150201574,GRB,1.0
bn150201590,GRB,1.0
bn190810675,GRB,1.0
bn090608052,GRB,1.0
bn100118100,GRB,1.0
bn111120556,GRB,1.0
bn210102861,GRB,1.0
bn120926426,GRB,1.0
bn130627372,GRB,1.0
bn101102840,GRB,1.0
bn141003564,GRB,1.0
bn140430716,GRB,1.0
bn091112737,GRB,1.0
bn180816088,GRB,1.0
bn230724049,GRB,1.0
bn140911012,GRB,1.0
bn231114388,GRB,1.0
bn120222119,GRB,1.0
bn090718762,GRB,1.0
bn190411407,GRB,1.0
bn140110263,GRB,1.0
bn150726877,GRB,1.0
bn231014102,GRB,1.0
bn100805845,GRB,1.0
bn210318131,GRB,1.0
bn090528173,GRB,1.0
bn081231140,GRB,1.0
bn120908873,GRB,1.0
bn141128962,GRB,1.0
bn150118409,GRB,1.0
bn180606730,GRB,1.0
bn150527662,GRB,1.0
bn141121414,GRB,1.0
bn100504806,GRB,1.0
bn100510810,GRB,1.0
bn240115698,GRB,1.0
bn111025078,GRB,1.0
bn131216081,GRB,1.0
bn150711766,GRB,1.0
bn210712405,GRB,1.0
bn101128322,GRB,1.0
bn171227000,GRB,1.0
bn170718152,GRB,1.0
bn180910352,GRB,1.0
bn121225417,GRB,1.0
bn160225809,GRB,1.0
bn180809485,GRB,1.0
bn221016986,GRB,1.0
bn100910818,GRB,1.0
bn090427688,GRB,1.0
bn101219686,GRB,1.0
bn120707800,GRB,1.0
bn221216473,GRB,1.0
bn110409179,GRB,1.0
bn200112395,GRB,1.0
bn240320831,GRB,1.0
bn090829672,GRB,1.0
bn150214293,GRB,1.0
bn081222204,GRB,1.0
bn141110232,GRB,1.0
bn220305481,GRB,1.0
bn160310291,GRB,1.0
bn190821716,GRB,1.0
bn161206064,GRB,1.0
bn110616648,GRB,1.0
bn110509142,GRB,1.0
bn120119354,GRB,1.0
bn081213173,GRB,1.0
bn130614997,GRB,1.0
bn230803977,GRB,1.0
bn230425230,GRB,1.0
bn130819394,GRB,1.0
bn231001015,GRB,1.0
bn120506128,GRB,1.0
bn091101143,GRB,1.0
bn141031998,GRB,1.0
bn180724807,GRB,1.0
bn211116586,GRB,1.0
bn220715934,GRB,1.0
bn090626189,GRB,1.0
bn231030050,GRB,1.0
bn171223818,GRB,1.0
bn150805746,GRB,1.0
bn111109453,GRB,1.0
bn131209547,GRB,1.0
bn140919636,GRB,1.0
bn111022854,GRB,1.0
bn160512199,GRB,1.0
bn090108322,GRB,1.0
bn210723615,GRB,1.0
bn211207416,GRB,1.0
bn090129880,GRB,1.0
bn160111115,GRB,1.0
bn140901821,GRB,1.0
bn170106968,GRB,1.0
bn150122960,GRB,1.0
bn240112742,GRB,1.0
bn140701833,GRB,1.0
bn230306673,GRB,1.0
bn151120349,GRB,1.0
bn220627890,GRB,1.0
bn220627901,GRB,1.0
bn191111347,GRB,1.0
bn140720158,GRB,1.0
bn110505203,GRB,1.0
bn120526303,GRB,1.0
bn120429484,GRB,1.0
bn140329295,GRB,1.0
bn141105358,GRB,1.0
bn130112353,GRB,1.0
bn081206604,GRB,1.0
bn190129515,GRB,1.0
bn120711446,GRB,1.0
bn200325138,GRB,1.0
bn111010660,GRB,1.0
bn120811014,GRB,1.0
bn090101758,GRB,1.0
bn090513916,GRB,1.0
bn180718763,GRB,1.0
bn211121434,GRB,1.0
bn230430368,GRB,1.0
bn120710100,GRB,1.0
bn091122163,GRB,1.0
bn120219563,GRB,1.0
bn101214993,GRB,1.0
bn130715906,GRB,1.0
bn091006360,GRB,1.0
bn130701761,GRB,1.0
bn151218857,GRB,1.0
bn230111797,GRB,1.0
bn141209131,GRB,1.0
bn191213254,GRB,1.0
bn090112332,GRB,1.0
bn140223495,GRB,1.0
bn170127634,GRB,1.0
bn150511362,GRB,1.0
bn160625240,GRB,1.0
bn150426594,GRB,1.0
bn150318521,GRB,1.0
bn140511095,GRB,1.0
bn150227702,GRB,1.0
bn180703949,GRB,1.0
bn230911132,GRB,1.0
bn111221739,GRB,1.0
bn120703726,GRB,1.0
bn170910368,GRB,1.0
bn181126413,GRB,1.0
bn161117066,GRB,1.0
bn100306199,GRB,1.0
bn110703557,GRB,1.0
bn140901262,GRB,1.0
bn091123298,GRB,1.0
bn161220605,GRB,1.0
bn101101899,GRB,1.0
bn100517072,GRB,1.0
bn160401065,GRB,1.0
bn230217912,GRB,1.0
bn110904163,GRB,1.0
bn201208252,GRB,1.0
bn180516229,GRB,1.0
bn120830297,GRB,1.0
bn140701567,GRB,1.0
bn110731465,GRB,1.0
bn160709826,GRB,1.0
bn090621417,GRB,1.0
bn160221993,GRB,1.0
bn090509215,GRB,1.0
bn101214748,GRB,1.0
bn170906039,GRB,1.0
bn121029350,GRB,1.0
bn100326294,GRB,1.0
bn210731931,GRB,1.0
bn131102622,GRB,1.0
bn081101532,GRB,1.0
bn150430015,GRB,1.0
bn130406334,GRB,1.0
bn191011192,GRB,1.0
bn100311518,GRB,1.0
bn110921912,GRB,1.0
bn100207665,GRB,1.0
bn130209961,GRB,1.0
bn110920546,GRB,1.0
bn150118927,GRB,1.0
bn220927234,GRB,1.0
bn101002279,GRB,1.0
bn180210991,GRB,1.0
bn160419637,GRB,1.0
bn180423266,GRB,1.0
bn150831930,GRB,1.0
bn140304849,GRB,1.0
bn100619015,GRB,1.0
bn140907429,GRB,1.0
bn100101028,GRB,1.0
bn110509475,GRB,1.0
bn210602865,GRB,1.0
bn190114873,GRB,1.0
bn140405033,GRB,1.0
bn101117496,GRB,1.0
bn110522633,GRB,1.0
bn210502295,GRB,1.0
bn100816009,GRB,1.0
bn180720933,GRB,1.0
bn131006367,GRB,1.0
bn101017619,GRB,1.0
bn160428412,GRB,1.0
bn100325275,GRB,1.0
bn160218711,GRB,1.0
bn150629564,GRB,1.0
bn170621784,GRB,1.0
bn120817168,GRB,1.0
bn170926782,GRB,1.0
bn210622064,GRB,1.0
bn090828099,GRB,1.0
bn130925164,GRB,1.0
bn130925173,GRB,1.0
bn120920003,GRB,1.0
bn120608489,GRB,1.0
bn220101930,GRB,1.0
bn210117458,GRB,1.0
bn191227723,GRB,1.0
bn131008858,GRB,1.0
bn230911329,GRB,1.0
bn140905454,GRB,1.0
bn140628626,GRB,1.0
bn180828790,GRB,1.0
bn120908938,GRB,1.0
bn200816486,GRB,1.0
bn100421917,GRB,1.0
bn150815604,GRB,1.0
bn181029892,GRB,1.0
bn160612842,GRB,1.0
bn180925407,GRB,1.0
bn131021352,GRB,1.0
bn200415367,GRB,1.0
bn170405777,GRB,1.0
bn140311453,GRB,1.0
bn130611538,GRB,1.0
bn090904058,GRB,1.0
bn110725236,GRB,1.0
bn100922625,GRB,1.0
bn090908341,GRB,1.0
bn130907760,GRB,1.0
bn121028280,GRB,1.0
bn140109877,GRB,1.0
bn090909854,GRB,1.0
bn120619884,GRB,1.0
bn100929916,GRB,1.0
bn140511995,GRB,1.0
bn130604033,GRB,1.0
bn100130729,GRB,1.0
bn120412055,GRB,1.0
bn151202565,GRB,1.0
bn240226236,GRB,1.0
bn140711691,GRB,1.0
bn211018697,GRB,1.0
bn081221681,GRB,1.0
bn101227406,GRB,1.0
bn180314030,GRB,1.0
bn090228204,GRB,1.0
bn110909116,GRB,1.0
bn100704149,GRB,1.0
bn120504945,GRB,1.0
bn220612013,GRB,1.0
bn220903511,GRB,1.0
bn131119781,GRB,1.0
bn090307167,GRB,1.0
bn110828575,GRB,1.0
bn160222070,GRB,1.0
bn101021009,GRB,1.0
bn091026485,GRB,1.0
bn170817529,GRB,1.0
bn100826957,GRB,1.0
bn120102416,GRB,1.0
bn091018957,GRB,1.0
bn181010247,GRB,1.0
bn100205490,GRB,1.0
bn080730786,GRB,1.0
bn160603719,GRB,1.0
bn150513856,GRB,1.0
bn220405258,GRB,1.0
bn110730008,GRB,1.0
bn220228438,GRB,1.0
bn160921087,GRB,1.0
bn220915218,GRB,1.0
bn090621447,GRB,1.0
bn101126198,GRB,1.0
bn091010113,GRB,1.0
bn240106265,GRB,1.0
bn190831693,GRB,1.0
bn160819852,GRB,1.0
bn130722990,GRB,1.0
bn130219197,GRB,1.0
bn100730463,GRB,1.0
bn160123095,GRB,1.0
bn190107050,GRB,1.0
bn111203609,GRB,1.0
bn130606497,GRB,1.0
bn111230819,GRB,1.0
bn160315739,GRB,1.0
bn181028590,GRB,1.0
bn240305162,GRB,1.0
bn110410772,GRB,1.0
bn160219289,GRB,1.0
bn110209165,GRB,1.0
bn100304534,GRB,1.0
bn110321346,GRB,1.0
bn220618761,GRB,1.0
bn150203545,GRB,1.0
bn091120191,GRB,1.0
bn190308923,GRB,1.0
bn230204906,GRB,1.0
bn131202633,GRB,1.0
bn150604434,GRB,1.0
bn230707141,GRB,1.0
bn120805706,GRB,1.0
bn210803497,GRB,1.0
bn100727238,GRB,1.0
bn150630223,GRB,1.0
bn221005757,GRB,1.0
bn200319323,GRB,1.0
bn100107074,GRB,1.0
bn190220844,GRB,1.0
bn130707505,GRB,1.0
bn171022085,GRB,1.0
bn150912443,GRB,1.0
bn101216721,GRB,1.0
bn100204858,GRB,1.0
bn131123543,GRB,1.0
bn150422703,GRB,1.0
bn130909817,GRB,1.0
bn151229285,GRB,1.0
bn141223240,GRB,1.0
bn130507545,GRB,1.0
bn220426285,GRB,1.0
bn210807687,GRB,1.0
bn150904479,GRB,1.0
bn180712651,GRB,1.0
bn220907587,GRB,1.0
bn090502777,GRB,1.0
bn200420106,GRB,1.0
bn190511302,GRB,1.0
bn120922939,GRB,1.0
bn150528656,GRB,1.0
bn150324319,GRB,1.0
bn120712571,GRB,1.0
bn141122087,GRB,1.0
bn111114233,GRB,1.0
bn151122709,GRB,1.0
bn211002740,GRB,1.0
bn240215670,GRB,1.0
bn161218222,GRB,1.0
bn150326542,GRB,1.0
bn200224416,GRB,1.0
bn140513724,GRB,1.0
bn100615083,GRB,1.0
bn150415029,GRB,1.0
bn220714582,GRB,1.0
bn100324172,GRB,1.0
bn091126333,GRB,1.0
bn141229492,GRB,1.0
bn120916085,GRB,1.0
bn090426066,GRB,1.0
bn131014215,GRB,1.0
bn130514560,GRB,1.0
bn091127976,GRB,1.0
bn140717827,GRB,1.0
bn081125496,GRB,1.0
bn130325203,GRB,1.0
bn151130160,GRB,1.0
bn121123442,GRB,1.0
bn190217188,GRB,1.0
bn100126460,GRB,1.0
bn150603823,GRB,1.0
bn100323542,GRB,1.0
bn090820509,GRB,1.0
bn160220059,GRB,1.0
bn100820373,GRB,1.0
bn081101167,GRB,1.0
bn210926869,GRB,1.0
bn210606945,GRB,1.0
bn181215110,GRB,1.0
bn150727793,GRB,1.0
bn210726106,GRB,1.0
bn130416770,GRB,1.0
bn120212383,GRB,1.0
bn100814160,GRB,1.0
bn140118064,GRB,1.0
bn111207512,GRB,1.0
bn210928084,GRB,1.0
bn121231445,GRB,1.0
bn151228129,GRB,1.0
bn090823133,GRB,1.0
bn220724988,GRB,1.0
bn130418844,GRB,1.0
bn220418720,GRB,1.0
bn180805543,GRB,1.0
bn090810781,GRB,1.0
bn120130699,GRB,1.0
bn141102112,GRB,1.0
bn100221368,GRB,1.0
bn110204179,GRB,1.0
bn211231292,GRB,1.0
bn101129652,GRB,1.0
bn130310840,GRB,1.0
bn151023104,GRB,1.0
bn110105877,GRB,1.0
bn161201342,GRB,1.0
bn100224112,GRB,1.0
bn130127743,GRB,1.0
bn130811186,GRB,1.0
bn120410585,GRB,1.0
bn220917614,GRB,1.0
bn150911588,GRB,1.0
bn121119579,GRB,1.0
bn130723092,GRB,1.0
bn140627401,GRB,1.0
bn200716060,GRB,1.0
bn191227069,GRB,1.0
bn230911686,GRB,1.0
bn160720275,GRB,1.0
bn240102125,GRB,1.0
bn150809516,GRB,1.0
bn180522607,GRB,1.0
bn180205323,GRB,1.0
bn110526715,GRB,1.0
bn101030664,GRB,1.0
bn170803729,GRB,1.0
bn160515819,GRB,1.0
bn150424403,GRB,1.0
bn120831901,GRB,1.0
bn101201418,GRB,1.0
bn111117526,GRB,1.0
bn221210108,GRB,1.0
bn210821291,GRB,1.0
bn110410133,GRB,1.0
bn110624906,GRB,1.0
bn110901230,GRB,1.0
bn100207721,GRB,1.0
bn100301068,GRB,1.0
bn181007385,GRB,1.0
bn170816258,GRB,1.0
bn100722096,GRB,1.0
bn120524134,GRB,1.0
bn150501017,GRB,1.0
bn110523344,GRB,1.0
bn210701834,GRB,1.0
bn111001804,GRB,1.0
bn130114019,GRB,1.0
bn110318552,GRB,1.0
bn100728095,GRB,1.0
bn190425089,GRB,1.0
bn170430204,GRB,1.0
bn170419898,GRB,1.0
bn140512814,GRB,1.0
bn180402406,GRB,1.0
bn111010899,GRB,1.0
bn130515430,GRB,1.0
bn220527387,GRB,1.0
bn200707072,GRB,1.0
bn110717319,GRB,1.0
bn150105257,GRB,1.0
bn081124060,GRB,1.0
bn120913997,GRB,1.0
bn221119627,GRB,1.0
bn130131511,GRB,1.0
bn130704560,GRB,1.0
bn200928290,GRB,1.0
bn220826218,GRB,1.0
bn220403424,GRB,1.0
bn180306479,GRB,1.0
bn150811849,GRB,1.0
bn231024556,GRB,1.0
bn091002685,GRB,1.0
bn080725435,GRB,1.0
bn140426515,GRB,1.0
bn110809461,GRB,1.0
bn220407167,GRB,1.0
bn160101030,GRB,1.0
bn090516853,GRB,1.0
bn160521839,GRB,1.0
bn120426585,GRB,1.0
bn140211091,GRB,1.0
bn130717734,GRB,1.0
bn160523919,GRB,1.0
bn141114687,GRB,1.0
bn231214329,GRB,1.0
bn091020977,GRB,1.0
bn190727846,GRB,1.0
bn170901255,GRB,1.0
bn150723608,GRB,1.0
bn110117626,GRB,1.0
bn140302342,GRB,1.0
bn091013989,GRB,1.0
bn140408553,GRB,1.0
bn111011094,GRB,1.0
bn230418883,GRB,1.0
bn100322045,GRB,1.0
bn240118725,GRB,1.0
bn150126868,GRB,1.0
bn171230119,GRB,1.0
bn150329288,GRB,1.0
bn120820585,GRB,1.0
bn200713919,GRB,1.0
bn150817087,GRB,1.0
bn110120666,GRB,1.0
bn130821674,GRB,1.0
bn110407998,GRB,1.0
bn100218194,GRB,1.0
bn121229533,GRB,1.0
bn211115688,GRB,1.0
bn220510147,GRB,1.0
bn121123421,GRB,1.0
bn090516353,GRB,1.0
bn220114585,GRB,1.0
bn130919173,GRB,1.0
bn090917661,GRB,1.0
bn130306991,GRB,1.0
bn200216380,GRB,1.0
bn130503214,GRB,1.0
bn230628233,GRB,1.0
bn130509839,GRB,1.0
bn151129333,GRB,1.0
bn201011837,GRB,1.0
bn110803783,GRB,1.0
bn130420343,GRB,1.0
bn101127102,GRB,1.0
bn090804940,GRB,1.0
bn150703149,GRB,1.0
bn140320092,GRB,1.0
bn110424758,GRB,1.0
bn100926694,GRB,1.0
bn200529039,GRB,1.0
bn121004211,GRB,1.0
bn151021791,GRB,1.0
bn150101641,GRB,1.0
bn140526571,GRB,1.0
bn170109137,GRB,1.0
bn090514006,GRB,1.0
bn110503145,GRB,1.0
bn110923835,GRB,1.0
bn130123843,GRB,1.0
bn110207470,GRB,1.0
bn220825082,GRB,1.0
bn230415867,GRB,1.0
bn220705282,GRB,1.0
bn140712706,GRB,1.0
bn111103441,GRB,1.0
bn171010792,GRB,1.0
bn221221915,GRB,1.0
