event_name,event_type
bn150311331,SFLARE
bn140311159,SFLARE
bn120310737,SFLARE
bn221003104,SFLARE
bn140311501,SFLARE
bn150311778,SFLARE
bn221002852,SFLARE
bn221002845,SFLARE
bn141002788,SFLARE
bn111002906,SFLARE
bn240311364,SFLARE
bn221002582,SFLARE
bn111002632,SFLARE
bn230312255,SFLARE
bn110312191,SFLARE
bn110312435,SFLARE
bn150312490,SFLARE
bn150312506,SFLARE
bn151002266,SFLARE
bn150312586,SFLARE
bn111002030,SFLARE
bn150312827,SFLARE
bn151002006,SFLARE
bn221001752,SFLARE
bn150312908,SFLARE
bn150312956,SFLARE
bn140312938,SFLARE
bn141001349,SFLARE
bn150313244,SFLARE
bn150313316,SFLARE
bn220930945,SFLARE
bn231001141,SFLARE
bn231001056,SFLARE
bn220930731,SFLARE
bn220930678,SFLARE
bn230930869,SFLARE
bn110930782,SFLARE
bn140313800,SFLARE
bn150314073,SFLARE
bn230930670,SFLARE
bn150314212,SFLARE
bn120313723,SFLARE
bn120313730,SFLARE
bn150930286,SFLARE
bn150930144,SFLARE
bn110314827,SFLARE
bn150929808,SFLARE
bn110929752,SFLARE
bn110315015,SFLARE
bn150315093,SFLARE
bn220929497,SFLARE
bn150929553,SFLARE
bn160928740,SFLARE
bn150315401,SFLARE
bn150929346,SFLARE
bn150929278,SFLARE
bn150929243,SFLARE
bn150929218,SFLARE
bn150929174,SFLARE
bn150929151,SFLARE
bn230929134,SFLARE
bn150315948,SFLARE
bn150928698,SFLARE
bn150928621,SFLARE
bn110928560,SFLARE
bn110928520,SFLARE
bn140928113,SFLARE
bn150928160,SFLARE
bn230928012,SFLARE
bn150316863,SFLARE
bn150927831,SFLARE
bn160316276,SFLARE
bn140927357,SFLARE
bn110927584,SFLARE
bn110927453,SFLARE
bn240316686,SFLARE
bn140317131,SFLARE
bn110927322,SFLARE
bn150927163,SFLARE
bn110926973,SFLARE
bn140926579,SFLARE
bn150317979,SFLARE
bn230318300,SFLARE
bn110926447,SFLARE
bn110926265,SFLARE
bn110926256,SFLARE
bn120317859,SFLARE
bn110925929,SFLARE
bn240318143,SFLARE
bn230319054,SFLARE
bn110925721,SFLARE
bn230319094,SFLARE
bn110925646,SFLARE
bn230319164,SFLARE
bn150925539,SFLARE
bn110925396,SFLARE
bn240318801,SFLARE
bn140924985,SFLARE
bn110925200,SFLARE
bn110925193,SFLARE
bn110925110,SFLARE
bn230319755,SFLARE
bn150924989,SFLARE
bn110924857,SFLARE
bn170924349,SFLARE
bn110924733,SFLARE
bn110924722,SFLARE
bn110924646,SFLARE
bn110924532,SFLARE
bn110924464,SFLARE
bn110924399,SFLARE
bn110924391,SFLARE
bn140320110,SFLARE
bn110924207,SFLARE
bn110924197,SFLARE
bn140923965,SFLARE
bn220924011,SFLARE
bn140320360,SFLARE
bn230924141,SFLARE
bn240319976,SFLARE
bn120319916,SFLARE
bn110924003,SFLARE
bn110923993,SFLARE
bn220923751,SFLARE
bn110923918,SFLARE
bn150923789,SFLARE
bn240320313,SFLARE
bn220923481,SFLARE
bn210923192,SFLARE
bn230923551,SFLARE
bn130320814,SFLARE
bn210922842,SFLARE
bn110923258,SFLARE
bn190321613,SFLARE
bn240320969,SFLARE
bn110922854,SFLARE
bn110922746,SFLARE
bn230922811,SFLARE
bn110922662,SFLARE
bn110922551,SFLARE
bn110922449,SFLARE
bn110922414,SFLARE
bn220322062,SFLARE
bn130321764,SFLARE
bn110922262,SFLARE
bn240321752,SFLARE
bn230922291,SFLARE
bn110921475,SFLARE
bn230921538,SFLARE
bn150921220,SFLARE
bn240322840,SFLARE
bn240322890,SFLARE
bn150921084,SFLARE
bn110323660,SFLARE
bn220920689,SFLARE
bn240323288,SFLARE
bn130919958,SFLARE
bn240323566,SFLARE
bn240323630,SFLARE
bn110920283,SFLARE
bn120323818,SFLARE
bn110920013,SFLARE
bn240323951,SFLARE
bn110324649,SFLARE
bn240323990,SFLARE
bn110324710,SFLARE
bn240324077,SFLARE
bn240324093,SFLARE
bn110324797,SFLARE
bn240324147,SFLARE
bn230919839,SFLARE
bn240324253,SFLARE
bn240324411,SFLARE
bn230919397,SFLARE
bn220919102,SFLARE
bn220918925,SFLARE
bn220918676,SFLARE
bn120325019,SFLARE
bn220918542,SFLARE
bn240325280,SFLARE
bn110325968,SFLARE
bn140918361,SFLARE
bn140918297,SFLARE
bn110918439,SFLARE
bn140326020,SFLARE
bn120325622,SFLARE
bn240325867,SFLARE
bn220917858,SFLARE
bn240325925,SFLARE
bn240325937,SFLARE
bn150917902,SFLARE
bn240326101,SFLARE
bn210917176,SFLARE
bn150917401,SFLARE
bn100327218,SFLARE
bn150917122,SFLARE
bn150917071,SFLARE
bn100327330,SFLARE
bn100327405,SFLARE
bn100327424,SFLARE
bn110327709,SFLARE
bn220916660,SFLARE
bn110916780,SFLARE
bn220916408,SFLARE
bn230916660,SFLARE
bn220916090,SFLARE
bn230916344,SFLARE
bn230916230,SFLARE
bn140915760,SFLARE
bn230916033,SFLARE
bn220328473,SFLARE
bn220328597,SFLARE
bn220328717,SFLARE
bn230329019,SFLARE
bn140328803,SFLARE
bn140328990,SFLARE
bn240328774,SFLARE
bn240328810,SFLARE
bn240328866,SFLARE
bn230915036,SFLARE
bn240329036,SFLARE
bn230914890,SFLARE
bn240329096,SFLARE
bn230914812,SFLARE
bn220329716,SFLARE
bn230329986,SFLARE
bn220329910,SFLARE
bn120329411,SFLARE
bn240329880,SFLARE
bn220330461,SFLARE
bn140330492,SFLARE
bn230331109,SFLARE
bn110331083,SFLARE
bn220331237,SFLARE
bn240330881,SFLARE
bn120912191,SFLARE
bn170331241,SFLARE
bn230331870,SFLARE
bn220331769,SFLARE
bn220331776,SFLARE
bn240331462,SFLARE
bn110401161,SFLARE
bn230912183,SFLARE
bn240401058,SFLARE
bn230911724,SFLARE
bn170401441,SFLARE
bn230911615,SFLARE
bn230911251,SFLARE
bn170910694,SFLARE
bn170910671,SFLARE
bn170910665,SFLARE
bn170910658,SFLARE
bn170401906,SFLARE
bn170401959,SFLARE
bn140910738,SFLARE
bn140910725,SFLARE
bn220402558,SFLARE
bn140402570,SFLARE
bn140402578,SFLARE
bn140402632,SFLARE
bn220402735,SFLARE
bn170402539,SFLARE
bn170909947,SFLARE
bn220403543,SFLARE
bn170403599,SFLARE
bn110909253,SFLARE
bn140908996,SFLARE
bn170403889,SFLARE
bn170908639,SFLARE
bn140404157,SFLARE
bn170908296,SFLARE
bn170908240,SFLARE
bn170908232,SFLARE
bn110908652,SFLARE
bn170908154,SFLARE
bn170908097,SFLARE
bn170907982,SFLARE
bn170907968,SFLARE
bn170907779,SFLARE
bn140908007,SFLARE
bn170907617,SFLARE
bn140907814,SFLARE
bn110907941,SFLARE
bn170405056,SFLARE
bn170907428,SFLARE
bn230405716,SFLARE
bn170405204,SFLARE
bn130405735,SFLARE
bn170906629,SFLARE
bn170906554,SFLARE
bn170906512,SFLARE
bn170906505,SFLARE
bn110906937,SFLARE
bn140906705,SFLARE
bn110906929,SFLARE
bn120906174,SFLARE
bn170906390,SFLARE
bn170906376,SFLARE
bn170906305,SFLARE
bn230906585,SFLARE
bn120905679,SFLARE
bn230906390,SFLARE
bn230906330,SFLARE
bn220906021,SFLARE
bn170905718,SFLARE
bn110906072,SFLARE
bn170905562,SFLARE
bn230906034,SFLARE
bn170905046,SFLARE
bn230407981,SFLARE
bn170904865,SFLARE
bn170904855,SFLARE
bn220905121,SFLARE
bn230905338,SFLARE
bn170904645,SFLARE
bn220904768,SFLARE
bn220904509,SFLARE
bn100904293,SFLARE
bn220903970,SFLARE
bn120903113,SFLARE
bn170903257,SFLARE
bn170903118,SFLARE
bn120902755,SFLARE
bn230410218,SFLARE
bn230903012,SFLARE
bn230410576,SFLARE
bn230902288,SFLARE
bn230411428,SFLARE
bn140901462,SFLARE
bn160411025,SFLARE
bn130411290,SFLARE
bn130411298,SFLARE
bn130411425,SFLARE
bn150412020,SFLARE
bn110412157,SFLARE
bn120831174,SFLARE
bn230413444,SFLARE
bn150413482,SFLARE
bn120830070,SFLARE
bn110414225,SFLARE
bn220829681,SFLARE
bn230414976,SFLARE
bn230415127,SFLARE
bn220828983,SFLARE
bn230415223,SFLARE
bn220828766,SFLARE
bn140828561,SFLARE
bn140415282,SFLARE
bn150828793,SFLARE
bn110415577,SFLARE
bn210828249,SFLARE
bn140415413,SFLARE
bn220415550,SFLARE
bn160415046,SFLARE
bn140415559,SFLARE
bn150415847,SFLARE
bn150828476,SFLARE
bn220828190,SFLARE
bn150828345,SFLARE
bn140415749,SFLARE
bn140827950,SFLARE
bn160415394,SFLARE
bn170827636,SFLARE
bn150416377,SFLARE
bn150416387,SFLARE
bn220827723,SFLARE
bn220827661,SFLARE
bn220827639,SFLARE
bn140416278,SFLARE
bn220827532,SFLARE
bn140416344,SFLARE
bn220827385,SFLARE
bn220827257,SFLARE
bn230417273,SFLARE
bn150827019,SFLARE
bn220417141,SFLARE
bn150826877,SFLARE
bn220826666,SFLARE
bn230826909,SFLARE
bn150826806,SFLARE
bn220826509,SFLARE
bn220826453,SFLARE
bn150826485,SFLARE
bn150826416,SFLARE
bn220826059,SFLARE
bn230418228,SFLARE
bn140825841,SFLARE
bn220825861,SFLARE
bn220418130,SFLARE
bn140825625,SFLARE
bn160418015,SFLARE
bn160418023,SFLARE
bn140418534,SFLARE
bn140418547,SFLARE
bn150825436,SFLARE
bn150824946,SFLARE
bn150824911,SFLARE
bn220419200,SFLARE
bn140419307,SFLARE
bn230824772,SFLARE
bn220419410,SFLARE
bn150824651,SFLARE
bn230824662,SFLARE
bn140419521,SFLARE
bn150824313,SFLARE
bn220419865,SFLARE
bn220419942,SFLARE
bn220420050,SFLARE
bn170822816,SFLARE
bn210822429,SFLARE
bn150822891,SFLARE
bn150421435,SFLARE
bn150421494,SFLARE
bn220421535,SFLARE
bn140822266,SFLARE
bn150422095,SFLARE
bn130421669,SFLARE
bn140821792,SFLARE
bn130421776,SFLARE
bn110422577,SFLARE
bn220422558,SFLARE
bn130422435,SFLARE
bn230423277,SFLARE
bn120422871,SFLARE
bn130820061,SFLARE
bn130423181,SFLARE
bn130423487,SFLARE
bn130423563,SFLARE
bn130423629,SFLARE
bn130423636,SFLARE
bn130423885,SFLARE
bn120818972,SFLARE
bn130423976,SFLARE
bn130424014,SFLARE
bn230819566,SFLARE
bn120818567,SFLARE
bn120818440,SFLARE
bn220818938,SFLARE
bn140425014,SFLARE
bn220425166,SFLARE
bn120818041,SFLARE
bn150425524,SFLARE
bn220818422,SFLARE
bn120817717,SFLARE
bn130425353,SFLARE
bn220818119,SFLARE
bn130425946,SFLARE
bn220817344,SFLARE
bn230817596,SFLARE
bn230817315,SFLARE
bn220817023,SFLARE
bn130426502,SFLARE
bn220816888,SFLARE
bn230427467,SFLARE
bn220816006,SFLARE
bn220815910,SFLARE
bn220815703,SFLARE
bn220815608,SFLARE
bn230815594,SFLARE
bn130814704,SFLARE
bn230815131,SFLARE
bn130428663,SFLARE
bn220814583,SFLARE
bn220429306,SFLARE
bn230429959,SFLARE
bn220430823,SFLARE
bn130812443,SFLARE
bn140430985,SFLARE
bn100501067,SFLARE
bn220501344,SFLARE
bn230501603,SFLARE
bn130811893,SFLARE
bn120501194,SFLARE
bn110501973,SFLARE
bn230811796,SFLARE
bn130502210,SFLARE
bn220503065,SFLARE
bn230503393,SFLARE
bn230503445,SFLARE
bn230503575,SFLARE
bn220503557,SFLARE
bn230504121,SFLARE
bn150504181,SFLARE
bn130503698,SFLARE
bn220504011,SFLARE
bn160809028,SFLARE
bn110809346,SFLARE
bn110809334,SFLARE
bn110809187,SFLARE
bn220504816,SFLARE
bn120808311,SFLARE
bn150505123,SFLARE
bn150505131,SFLARE
bn110808918,SFLARE
bn110808752,SFLARE
bn150505332,SFLARE
bn150505373,SFLARE
bn130504991,SFLARE
bn130505034,SFLARE
bn150505575,SFLARE
bn150505599,SFLARE
bn160504950,SFLARE
bn160807629,SFLARE
bn220505552,SFLARE
bn150505922,SFLARE
bn130505490,SFLARE
bn150506040,SFLARE
bn190506213,SFLARE
bn230807899,SFLARE
bn230807868,SFLARE
bn100505720,SFLARE
bn130505834,SFLARE
bn110807587,SFLARE
bn150506491,SFLARE
bn230807610,SFLARE
bn190506577,SFLARE
bn120505883,SFLARE
bn190506742,SFLARE
bn120505956,SFLARE
bn230807303,SFLARE
bn150506835,SFLARE
bn150506843,SFLARE
bn120506294,SFLARE
bn120806191,SFLARE
bn140506922,SFLARE
bn120806029,SFLARE
bn150507416,SFLARE
bn120506738,SFLARE
bn120506810,SFLARE
bn230806454,SFLARE
bn150507764,SFLARE
bn140507526,SFLARE
bn150507829,SFLARE
bn220507629,SFLARE
bn120507141,SFLARE
bn120507292,SFLARE
bn230806049,SFLARE
bn120507305,SFLARE
bn150508171,SFLARE
bn230805931,SFLARE
bn230805914,SFLARE
bn110805823,SFLARE
bn120507463,SFLARE
bn210507793,SFLARE
bn230508350,SFLARE
bn120507595,SFLARE
bn150508506,SFLARE
bn230508596,SFLARE
bn140508417,SFLARE
bn230805395,SFLARE
bn220508517,SFLARE
bn230508888,SFLARE
bn220508817,SFLARE
bn110804951,SFLARE
bn230509160,SFLARE
bn100508840,SFLARE
bn190509239,SFLARE
bn150509237,SFLARE
bn120508545,SFLARE
bn230509584,SFLARE
bn230509779,SFLARE
bn130509222,SFLARE
bn110804236,SFLARE
bn230509864,SFLARE
bn110804165,SFLARE
bn110804156,SFLARE
bn230510133,SFLARE
bn120509361,SFLARE
bn130509678,SFLARE
bn110803809,SFLARE
bn120509520,SFLARE
bn120509587,SFLARE
bn110803576,SFLARE
bn110803564,SFLARE
bn120509758,SFLARE
bn130510033,SFLARE
bn130510040,SFLARE
bn120509867,SFLARE
bn120509876,SFLARE
bn110803292,SFLARE
bn120510007,SFLARE
bn120510213,SFLARE
bn230803092,SFLARE
bn130510567,SFLARE
bn120510340,SFLARE
bn120510741,SFLARE
bn120510849,SFLARE
bn230511765,SFLARE
bn120511002,SFLARE
bn110802167,SFLARE
bn120511151,SFLARE
bn140801616,SFLARE
bn110801718,SFLARE
bn120511733,SFLARE
bn230801281,SFLARE
bn230801271,SFLARE
bn120512193,SFLARE
bn130512849,SFLARE
bn230513434,SFLARE
bn150513405,SFLARE
bn130513082,SFLARE
bn130513089,SFLARE
bn140513387,SFLARE
bn120730585,SFLARE
bn140731088,SFLARE
bn230731283,SFLARE
bn120513340,SFLARE
bn130513670,SFLARE
bn130513678,SFLARE
bn150514312,SFLARE
bn230730552,SFLARE
bn130514045,SFLARE
bn130514057,SFLARE
bn130514067,SFLARE
bn130514084,SFLARE
bn120729629,SFLARE
bn130514195,SFLARE
bn160514037,SFLARE
bn230730262,SFLARE
bn110730088,SFLARE
bn140729685,SFLARE
bn120514402,SFLARE
bn220515000,SFLARE
bn160514482,SFLARE
bn120728867,SFLARE
bn110729511,SFLARE
bn130515065,SFLARE
bn130515072,SFLARE
bn130515079,SFLARE
bn140729091,SFLARE
bn230728656,SFLARE
bn110728099,SFLARE
bn120516378,SFLARE
bn130516902,SFLARE
bn230727404,SFLARE
bn130517370,SFLARE
bn130517377,SFLARE
bn230726664,SFLARE
bn130725945,SFLARE
bn230518848,SFLARE
bn230519031,SFLARE
bn140725292,SFLARE
bn220519421,SFLARE
bn230520104,SFLARE
bn220520007,SFLARE
bn150724746,SFLARE
bn230520312,SFLARE
bn230520424,SFLARE
bn220520322,SFLARE
bn230520624,SFLARE
bn220520520,SFLARE
bn230520959,SFLARE
bn160723227,SFLARE
bn160723213,SFLARE
bn230521097,SFLARE
bn160723153,SFLARE
bn160520361,SFLARE
bn160723086,SFLARE
bn220520923,SFLARE
bn230521282,SFLARE
bn230521664,SFLARE
bn230521873,SFLARE
bn230521881,SFLARE
bn130521641,SFLARE
bn160521582,SFLARE
bn160721710,SFLARE
bn230522591,SFLARE
bn160721565,SFLARE
bn220721987,SFLARE
bn210522284,SFLARE
bn230722176,SFLARE
bn130522550,SFLARE
bn160721030,SFLARE
bn160720981,SFLARE
bn220523103,SFLARE
bn210522897,SFLARE
bn230523509,SFLARE
bn230523608,SFLARE
bn220523365,SFLARE
bn230523648,SFLARE
bn210523461,SFLARE
bn130523615,SFLARE
bn230524395,SFLARE
bn160719585,SFLARE
bn140524770,SFLARE
bn160524430,SFLARE
bn130524690,SFLARE
bn230719434,SFLARE
bn130525064,SFLARE
bn160718342,SFLARE
bn220525761,SFLARE
bn230718946,SFLARE
bn230718835,SFLARE
bn230718808,SFLARE
bn220526200,SFLARE
bn120526069,SFLARE
bn230526942,SFLARE
bn230717982,SFLARE
bn230717971,SFLARE
bn230717949,SFLARE
bn230717834,SFLARE
bn120526672,SFLARE
bn230717493,SFLARE
bn170716456,SFLARE
bn230716735,SFLARE
bn230716719,SFLARE
bn230716630,SFLARE
bn170716083,SFLARE
bn130716048,SFLARE
bn110528375,SFLARE
bn230716436,SFLARE
bn170715814,SFLARE
bn220715964,SFLARE
bn230716205,SFLARE
bn220715760,SFLARE
bn110528909,SFLARE
bn230715667,SFLARE
bn110529310,SFLARE
bn230715410,SFLARE
bn230715312,SFLARE
bn220714906,SFLARE
bn110529880,SFLARE
bn120714205,SFLARE
bn200529307,SFLARE
bn110530119,SFLARE
bn200529448,SFLARE
bn230714725,SFLARE
bn110530241,SFLARE
bn110530251,SFLARE
bn170714067,SFLARE
bn230714522,SFLARE
bn230714456,SFLARE
bn230714403,SFLARE
bn230714393,SFLARE
bn220714121,SFLARE
bn120713023,SFLARE
bn230713670,SFLARE
bn120712760,SFLARE
bn220713305,SFLARE
bn120712702,SFLARE
bn120712685,SFLARE
bn230531518,SFLARE
bn230713412,SFLARE
bn230713220,SFLARE
bn230713088,SFLARE
bn230712962,SFLARE
bn230712898,SFLARE
bn220712579,SFLARE
bn220712404,SFLARE
bn120711704,SFLARE
bn220712143,SFLARE
bn230712369,SFLARE
bn230712093,SFLARE
bn230602111,SFLARE
bn230711750,SFLARE
bn120710840,SFLARE
bn120710646,SFLARE
bn120710570,SFLARE
bn120710513,SFLARE
bn140710938,SFLARE
bn230711169,SFLARE
bn230711093,SFLARE
bn120710153,SFLARE
bn230710925,SFLARE
bn160710039,SFLARE
bn120709962,SFLARE
bn120709826,SFLARE
bn220709877,SFLARE
bn130709563,SFLARE
bn170603403,SFLARE
bn230709994,SFLARE
bn230709968,SFLARE
bn120709132,SFLARE
bn140709597,SFLARE
bn170709136,SFLARE
bn120708730,SFLARE
bn120708695,SFLARE
bn120603745,SFLARE
bn140709017,SFLARE
bn120708506,SFLARE
bn120708320,SFLARE
bn120708266,SFLARE
bn120708239,SFLARE
bn140708682,SFLARE
bn140708673,SFLARE
bn120708130,SFLARE
bn120708114,SFLARE
bn120604399,SFLARE
bn120707473,SFLARE
bn120707459,SFLARE
bn120707445,SFLARE
bn120707342,SFLARE
bn120707256,SFLARE
bn120707241,SFLARE
bn120707134,SFLARE
bn120706977,SFLARE
bn150707729,SFLARE
bn130707040,SFLARE
bn120706785,SFLARE
bn120706736,SFLARE
bn120706714,SFLARE
bn120706669,SFLARE
bn130706912,SFLARE
bn230707268,SFLARE
bn120605871,SFLARE
bn140706947,SFLARE
bn230606988,SFLARE
bn120706068,SFLARE
bn140606812,SFLARE
bn120706011,SFLARE
bn120705908,SFLARE
bn140606934,SFLARE
bn130706105,SFLARE
bn120705842,SFLARE
bn110607266,SFLARE
bn110607273,SFLARE
bn110607280,SFLARE
bn120705745,SFLARE
bn120705666,SFLARE
bn130705898,SFLARE
bn120705614,SFLARE
bn120705603,SFLARE
bn120705596,SFLARE
bn130607046,SFLARE
bn120705473,SFLARE
bn120606853,SFLARE
bn120705454,SFLARE
bn230706235,SFLARE
bn120705388,SFLARE
bn230607769,SFLARE
bn120705322,SFLARE
bn120705261,SFLARE
bn120705197,SFLARE
bn120705153,SFLARE
bn120705144,SFLARE
bn120705112,SFLARE
bn120705047,SFLARE
bn130705253,SFLARE
bn230705760,SFLARE
bn120704920,SFLARE
bn130705118,SFLARE
bn130705038,SFLARE
bn230705443,SFLARE
bn120704610,SFLARE
bn120704596,SFLARE
bn120704515,SFLARE
bn120704410,SFLARE
bn120704187,SFLARE
bn120608128,SFLARE
bn140704649,SFLARE
bn230704898,SFLARE
bn210704214,SFLARE
bn120703860,SFLARE
bn130704004,SFLARE
bn130703908,SFLARE
bn130703835,SFLARE
bn230609609,SFLARE
bn170703676,SFLARE
bn230704167,SFLARE
bn210703602,SFLARE
bn140609519,SFLARE
bn120703152,SFLARE
bn140609711,SFLARE
bn120702995,SFLARE
bn120702825,SFLARE
bn150703535,SFLARE
bn120702757,SFLARE
bn120702741,SFLARE
bn120702694,SFLARE
bn120702615,SFLARE
bn120609701,SFLARE
bn230703325,SFLARE
bn130702741,SFLARE
bn140610347,SFLARE
bn140610389,SFLARE
bn140610527,SFLARE
bn140610535,SFLARE
bn120702211,SFLARE
bn230702969,SFLARE
bn120701801,SFLARE
bn120701757,SFLARE
bn150611371,SFLARE
bn230702347,SFLARE
bn140611336,SFLARE
bn140611376,SFLARE
bn150611726,SFLARE
bn120701302,SFLARE
bn230701928,SFLARE
bn160611552,SFLARE
bn120630771,SFLARE
bn100612038,SFLARE
bn230701484,SFLARE
bn140612178,SFLARE
bn100612167,SFLARE
bn120630535,SFLARE
bn140612390,SFLARE
bn150612648,SFLARE
bn140612399,SFLARE
bn140612428,SFLARE
bn120612095,SFLARE
bn120612376,SFLARE
bn140612915,SFLARE
bn140613023,SFLARE
bn150613308,SFLARE
bn120629282,SFLARE
bn120629249,SFLARE
bn120629176,SFLARE
bn140613640,SFLARE
bn150614038,SFLARE
bn140613843,SFLARE
bn100614033,SFLARE
bn120613785,SFLARE
bn220614595,SFLARE
bn120628250,SFLARE
bn110614903,SFLARE
bn120628092,SFLARE
bn140614838,SFLARE
bn120627241,SFLARE
bn120627225,SFLARE
bn230627633,SFLARE
bn120626759,SFLARE
bn110616429,SFLARE
bn150626280,SFLARE
bn210625583,SFLARE
bn230625915,SFLARE
bn230618020,SFLARE
bn150625879,SFLARE
bn150617986,SFLARE
bn230625511,SFLARE
bn150625356,SFLARE
bn150625348,SFLARE
bn150625341,SFLARE
bn150618978,SFLARE
bn150619391,SFLARE
bn230619506,SFLARE
bn130619311,SFLARE
bn150623963,SFLARE
bn150620110,SFLARE
bn230620460,SFLARE
bn230620706,SFLARE
bn130622596,SFLARE
bn150622758,SFLARE
bn150622744,SFLARE
bn150622751,SFLARE
bn230621651,SFLARE
bn160308812,DISTPAR
bn110702686,DISTPAR
bn151229987,DISTPAR
bn230212974,DISTPAR
bn100417393,DISTPAR
bn100630023,DISTPAR
bn120807881,DISTPAR
bn231012705,DISTPAR
bn100530345,DISTPAR
bn150608698,DISTPAR
bn110517174,DISTPAR
bn100623924,DISTPAR
bn221224201,DISTPAR
bn210320996,DISTPAR
bn150816363,DISTPAR
bn150827988,DISTPAR
bn170927630,DISTPAR
bn150817286,DISTPAR
bn170908010,DISTPAR
bn231201559,DISTPAR
bn150827996,DISTPAR
bn120716498,DISTPAR
bn161221656,DISTPAR
bn130623105,DISTPAR
bn150907763,DISTPAR
bn161026708,DISTPAR
bn230324184,DISTPAR
bn131002863,DISTPAR
bn120426135,DISTPAR
bn110926831,DISTPAR
bn230227591,DISTPAR
bn170422978,DISTPAR
bn230324049,DISTPAR
bn230227519,DISTPAR
bn170904973,DISTPAR
bn160218161,DISTPAR
bn171108562,DISTPAR
bn230227660,DISTPAR
bn190927642,DISTPAR
bn100529354,DISTPAR
bn151211648,DISTPAR
bn231106207,DISTPAR
bn160120752,DISTPAR
bn141022696,DISTPAR
bn150615574,DISTPAR
bn230919181,DISTPAR
bn230227526,DISTPAR
bn230919249,DISTPAR
bn131201489,DISTPAR
bn150816686,DISTPAR
bn151008023,DISTPAR
bn161026840,DISTPAR
bn160306931,DISTPAR
bn230521851,DISTPAR
bn110312026,DISTPAR
bn120716426,DISTPAR
bn170124977,DISTPAR
bn230616224,DISTPAR
bn120413088,DISTPAR
bn160101264,DISTPAR
bn110316205,DISTPAR
bn160101126,DISTPAR
bn170908867,DISTPAR
bn100927649,DISTPAR
bn170908610,DISTPAR
bn230720631,DISTPAR
bn150827923,DISTPAR
bn140207935,DISTPAR
bn150530254,DISTPAR
bn110813422,DISTPAR
bn140831304,DISTPAR
bn120618144,DISTPAR
bn170906983,DISTPAR
bn230324243,DISTPAR
bn180607151,DISTPAR
bn221226871,DISTPAR
bn150828548,DISTPAR
bn150417778,DISTPAR
bn210527494,DISTPAR
bn151107454,DISTPAR
bn220626948,DISTPAR
bn170929506,DISTPAR
bn150317588,DISTPAR
bn131206898,DISTPAR
bn180826291,DISTPAR
bn150319498,DISTPAR
bn180826356,DISTPAR
bn230424394,DISTPAR
bn230324149,DISTPAR
bn150424722,DISTPAR
bn120309265,DISTPAR
bn150907794,DISTPAR
bn150816329,DISTPAR
bn140312339,DISTPAR
bn170908071,DISTPAR
bn160317640,DISTPAR
bn230227687,DISTPAR
bn231201791,DISTPAR
bn110831936,DISTPAR
bn220115230,DISTPAR
bn100725573,DISTPAR
bn120628973,DISTPAR
bn180128915,DISTPAR
bn130419551,DISTPAR
bn220222748,LOCLPAR
bn221006827,LOCLPAR
bn160928471,LOCLPAR
bn150419830,LOCLPAR
bn121122832,LOCLPAR
bn161210854,LOCLPAR
bn180513556,LOCLPAR
bn211104116,LOCLPAR
bn211104047,LOCLPAR
bn181001545,LOCLPAR
bn150909777,LOCLPAR
bn141021735,LOCLPAR
bn160417486,LOCLPAR
bn220810948,LOCLPAR
bn170915837,LOCLPAR
bn230601559,LOCLPAR
bn150829016,LOCLPAR
bn130701943,LOCLPAR
bn110926855,LOCLPAR
bn150730606,LOCLPAR
bn130210206,LOCLPAR
bn150417845,LOCLPAR
bn150501596,LOCLPAR
bn161029876,LOCLPAR
bn140613559,LOCLPAR
bn150918635,LOCLPAR
bn150801590,LOCLPAR
bn110929909,LOCLPAR
bn170330496,LOCLPAR
bn131015741,LOCLPAR
bn170207573,LOCLPAR
bn170908175,LOCLPAR
bn161221750,LOCLPAR
bn150420754,LOCLPAR
bn130606490,LOCLPAR
bn150426706,LOCLPAR
bn221006760,LOCLPAR
bn160312874,LOCLPAR
bn150914667,LOCLPAR
bn180817509,LOCLPAR
bn150623329,LOCLPAR
bn140729533,LOCLPAR
bn181010894,LOCLPAR
bn150920977,LOCLPAR
bn130816531,LOCLPAR
bn130816603,LOCLPAR
bn150503581,LOCLPAR
bn231201629,LOCLPAR
bn231003876,LOCLPAR
bn170930003,LOCLPAR
bn151221690,LOCLPAR
bn151223013,LOCLPAR
bn230403965,LOCLPAR
bn150827952,LOCLPAR
bn150806450,LOCLPAR
bn230101411,LOCLPAR
bn150908716,LOCLPAR
bn120404701,LOCLPAR
bn150319666,LOCLPAR
bn160810953,LOCLPAR
bn160306969,LOCLPAR
bn150416923,LOCLPAR
bn230719607,LOCLPAR
bn150417683,LOCLPAR
bn151224997,LOCLPAR
bn170930494,LOCLPAR
bn150519265,LOCLPAR
bn160506539,LOCLPAR
bn140213237,LOCLPAR
bn150622546,LOCLPAR
bn120827591,LOCLPAR
bn100610558,LOCLPAR
bn230522944,LOCLPAR
bn160920610,LOCLPAR
bn170623628,LOCLPAR
bn150106966,LOCLPAR
bn150618579,LOCLPAR
bn120309330,LOCLPAR
bn190228877,LOCLPAR
bn220817949,LOCLPAR
bn130605526,LOCLPAR
bn150922529,LOCLPAR
bn220715625,LOCLPAR
bn170308210,LOCLPAR
bn141122178,LOCLPAR
bn231212039,LOCLPAR
bn230929951,LOCLPAR
bn100405617,LOCLPAR
bn161125295,LOCLPAR
bn161222707,LOCLPAR
bn160622507,LOCLPAR
bn171205170,LOCLPAR
